TAT_ID|KD_TOKO_PENGIRIM|KD_TOKO_PENERIMA
5870/TAT/HO/09/2022|TI4C|T8KB
5870/TAT/HO/09/2022|TI4C|F66V
5870/TAT/HO/09/2022|TI4C|TINN
5870/TAT/HO/09/2022|TI4C|FAR6
5870/TAT/HO/09/2022|TI4C|THGP
5870/TAT/HO/09/2022|TI4C|FCS6
5870/TAT/HO/09/2022|TI4C|TTWU
5870/TAT/HO/09/2022|TI4C|T9KL
5870/TAT/HO/09/2022|TI4C|TPT7
5870/TAT/HO/09/2022|TI4C|TQQM
5870/TAT/HO/09/2022|TI4C|T8CO
5870/TAT/HO/09/2022|TI4C|TEVD
5870/TAT/HO/09/2022|TI4C|T5J3
5870/TAT/HO/09/2022|TI4C|TA5N
5870/TAT/HO/09/2022|TI4C|TA9P
5870/TAT/HO/09/2022|TI4C|TENT
5870/TAT/HO/09/2022|TI4C|T1Y3
5870/TAT/HO/09/2022|TI4C|TVNQ
5870/TAT/HO/09/2022|TI4C|TH3W
5870/TAT/HO/09/2022|TI4C|THI6
5870/TAT/HO/09/2022|TI4C|TT2K
5870/TAT/HO/09/2022|TI4C|TD4Y
5870/TAT/HO/09/2022|TI4C|TM68
5870/TAT/HO/09/2022|TI4C|T62R
5870/TAT/HO/09/2022|TI4C|FH69
5870/TAT/HO/09/2022|TI4C|TB3Q
5870/TAT/HO/09/2022|TI4C|TN0W
5870/TAT/HO/09/2022|TI4C|TK2R
5870/TAT/HO/09/2022|TI4C|TTAP
5870/TAT/HO/09/2022|TI4C|TT9E
5870/TAT/HO/09/2022|TI4C|TP8L
5870/TAT/HO/09/2022|TI4C|T4VN
5870/TAT/HO/09/2022|TI4C|T65C
5870/TAT/HO/09/2022|TI4C|TZGZ
5870/TAT/HO/09/2022|TI4C|TLJ2
5870/TAT/HO/09/2022|TI4C|TFPC
5870/TAT/HO/09/2022|TI4C|T8RY
5870/TAT/HO/09/2022|TI4C|TXRS
5870/TAT/HO/09/2022|TI4C|TLSJ
5870/TAT/HO/09/2022|TI4C|TNUN
5870/TAT/HO/09/2022|TI4C|T1RV
5870/TAT/HO/09/2022|TI4C|T9EW
5870/TAT/HO/09/2022|TI4C|TELA
5870/TAT/HO/09/2022|TI4C|TUQZ
5870/TAT/HO/09/2022|TI4C|TCLQ
5870/TAT/HO/09/2022|TI4C|TSDR
5870/TAT/HO/09/2022|TI4C|T1GN
5870/TAT/HO/09/2022|TI4C|T30I
5870/TAT/HO/09/2022|TI4C|
5870/TAT/HO/09/2022|TI4C|T594
5870/TAT/HO/09/2022|TI4C|TL6P
5870/TAT/HO/09/2022|TI4C|T2LU
5870/TAT/HO/09/2022|TI4C|TY4K
5870/TAT/HO/09/2022|TI4C|FUQI
5870/TAT/HO/09/2022|TI4C|T5KO
5870/TAT/HO/09/2022|TI4C|TRIY
5870/TAT/HO/09/2022|TI4C|TEAT
5870/TAT/HO/09/2022|TI4C|TMPX
5870/TAT/HO/09/2022|TI4C|TOLE
5870/TAT/HO/09/2022|TI4C|T0MY
5870/TAT/HO/09/2022|TI4C|FUUD
5870/TAT/HO/09/2022|TI4C|FUUZ
5870/TAT/HO/09/2022|TI4C|TJPO
5870/TAT/HO/09/2022|TI4C|T98I
5870/TAT/HO/09/2022|TI4C|TTEQ
5870/TAT/HO/09/2022|TI4C|FFDQ
5870/TAT/HO/09/2022|TI4C|TMBT
5870/TAT/HO/09/2022|TI4C|TML2
5870/TAT/HO/09/2022|TI4C|T170
5870/TAT/HO/09/2022|TI4C|TEDC
5870/TAT/HO/09/2022|TI4C|FTMD
5870/TAT/HO/09/2022|TI4C|TMLV
5870/TAT/HO/09/2022|TI4C|T42P
5870/TAT/HO/09/2022|TI4C|F21S
5870/TAT/HO/09/2022|TI4C|TKU2
5870/TAT/HO/09/2022|TI4C|TIRP
5870/TAT/HO/09/2022|TI4C|TMOF
5870/TAT/HO/09/2022|TI4C|TLQP
5870/TAT/HO/09/2022|TI4C|TU5K
5870/TAT/HO/09/2022|TI4C|FBOO
5870/TAT/HO/09/2022|TI4C|TJXO
5870/TAT/HO/09/2022|TI4C|TL0T
5870/TAT/HO/09/2022|TI4C|TDKX
5870/TAT/HO/09/2022|TI4C|TKPH
5870/TAT/HO/09/2022|TI4C|TTPB
5870/TAT/HO/09/2022|TI4C|FBLA
5870/TAT/HO/09/2022|TI4C|TLRF
5870/TAT/HO/09/2022|TI4C|TTMJ
5870/TAT/HO/09/2022|TI4C|TSJJ
5870/TAT/HO/09/2022|TI4C|TM2S
5870/TAT/HO/09/2022|TI4C|TBUF
5870/TAT/HO/09/2022|TI4C|TZT9
5870/TAT/HO/09/2022|TI4C|T800
5870/TAT/HO/09/2022|TI4C|TJHH
5870/TAT/HO/09/2022|TI4C|TO37
5870/TAT/HO/09/2022|TI4C|T8RU
5870/TAT/HO/09/2022|TI4C|T9NH
5870/TAT/HO/09/2022|TI4C|T2CQ
5870/TAT/HO/09/2022|TI4C|TTSH
5870/TAT/HO/09/2022|TI4C|TGNS
5870/TAT/HO/09/2022|TI4C|TF5V
5870/TAT/HO/09/2022|TI4C|TOMR
5870/TAT/HO/09/2022|TI4C|TY0F
5870/TAT/HO/09/2022|TI4C|TUHG
5870/TAT/HO/09/2022|TI4C|FODP
5870/TAT/HO/09/2022|TI4C|TNZQ
5870/TAT/HO/09/2022|TI4C|FH16
5870/TAT/HO/09/2022|TI4C|T8ZQ
5870/TAT/HO/09/2022|TI4C|TDTG
5870/TAT/HO/09/2022|TI4C|T2DO
5870/TAT/HO/09/2022|TI4C|TA1I
5870/TAT/HO/09/2022|TI4C|T9QR
5870/TAT/HO/09/2022|TI4C|T2YF
5870/TAT/HO/09/2022|TI4C|F7A2
5870/TAT/HO/09/2022|TI4C|TXXH
5870/TAT/HO/09/2022|TI4C|TOPT
5870/TAT/HO/09/2022|TI4C|TAQ1
5870/TAT/HO/09/2022|TI4C|T0N8
5870/TAT/HO/09/2022|TI4C|FO2L
5870/TAT/HO/09/2022|TI4C|TZ3Q
5870/TAT/HO/09/2022|TI4C|T6W2
5870/TAT/HO/09/2022|TI4C|TP8R
5870/TAT/HO/09/2022|TI4C|TKD7
5870/TAT/HO/09/2022|TI4C|TL29
5870/TAT/HO/09/2022|TI4C|T2WH
5870/TAT/HO/09/2022|TI4C|T8G8
5870/TAT/HO/09/2022|TI4C|TU8P
5870/TAT/HO/09/2022|TI4C|T0NT
5870/TAT/HO/09/2022|TI4C|FXEP
5870/TAT/HO/09/2022|TI4C|T01V
5870/TAT/HO/09/2022|TI4C|TYQG
5870/TAT/HO/09/2022|TI4C|TC6N
5870/TAT/HO/09/2022|TI4C|TN7Z
5870/TAT/HO/09/2022|TI4C|TXNX
5870/TAT/HO/09/2022|TI4C|TCVT
5870/TAT/HO/09/2022|TI4C|TKLT
5870/TAT/HO/09/2022|TI4C|TZL7
5870/TAT/HO/09/2022|TI4C|TWJK
5870/TAT/HO/09/2022|TI4C|T1BE
5870/TAT/HO/09/2022|TI4C|TPVX
5870/TAT/HO/09/2022|TI4C|TPB9
5870/TAT/HO/09/2022|TI4C|T7D1
5870/TAT/HO/09/2022|TI4C|T5CA
5870/TAT/HO/09/2022|TI4C|TGJ1
5870/TAT/HO/09/2022|TI4C|FZON
5870/TAT/HO/09/2022|TI4C|F0QG
5870/TAT/HO/09/2022|TI4C|TNG9
5870/TAT/HO/09/2022|TI4C|FKQE
5870/TAT/HO/09/2022|TI4C|FAOU
5870/TAT/HO/09/2022|TI4C|TSDM
5870/TAT/HO/09/2022|TI4C|FMEX
5870/TAT/HO/09/2022|TI4C|FM93
5870/TAT/HO/09/2022|TI4C|T9NJ
5870/TAT/HO/09/2022|TI4C|TWTN
5870/TAT/HO/09/2022|TI4C|FQC3
5870/TAT/HO/09/2022|TI4C|TXAI
5870/TAT/HO/09/2022|TI4C|T3XJ
5870/TAT/HO/09/2022|TI4C|T5LM
5870/TAT/HO/09/2022|TI4C|TQ2O
5870/TAT/HO/09/2022|TI4C|TAIG
5870/TAT/HO/09/2022|TI4C|TLWS
5870/TAT/HO/09/2022|TI4C|T7QD
5870/TAT/HO/09/2022|TI4C|FPV5
5870/TAT/HO/09/2022|TI4C|TUZ4
5870/TAT/HO/09/2022|TI4C|TG1F
5870/TAT/HO/09/2022|TI4C|TZ3Z
5870/TAT/HO/09/2022|TI4C|F1PF
5870/TAT/HO/09/2022|TI4C|TBDB
5870/TAT/HO/09/2022|TI4C|T9AQ
5870/TAT/HO/09/2022|TI4C|F84E
5870/TAT/HO/09/2022|TI4C|T4DY
5870/TAT/HO/09/2022|TI4C|FNPR
5980/TAT/HO/09/2022|TZL7|TB52
5980/TAT/HO/09/2022|T1BE|T96D
