RECID|RTYPE|DOCNO|SEQNO|DIV|PRDCD|QTY|PRICE|GROSS|CTERM|DOCNO2|ISTYPE|INVNO|TOKO|DATE|DATE2|KETERANGAN|PTAG|CAT_COD|LOKASI|TGL1|TGL2|PPN|TOKO_1|DATE3|DOCNO3|SHOP|PRICE_IDM|PPNBM_IDM|PPNRP_IDM|LT|RAK|BAR|BKP|SUB_BKP|PLUMD|GROSS_JUAL|PRICE_JUAL|KODE_SUPPLIER|DISC05|RATE_PPN|JAM
|X|172875|1|37|20048886|1|5950.00|5950|1|172875|KO|0|TI4C|220816|0|KONVERSI NKL||043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|5950.000|0.000|654.000||||T|Y|20048886|0|0.00||0.0000|0|08:29:38
|X|172876|1|32|10013548|-2186|21.00|-45906|1|0|KO|0|TI4C|220816|0|KONVERSI NKL||043201||16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|N|10013548|0|0.00||0.0000|0|08:38:12
|X|172877|1|32|20054821|1312|35.00|45920|1|0|KO|0|TI4C|220816|0|KONVERSI NKL||043201||16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|N|20054821|0|0.00||0.0000|0|08:38:13
|X|172878|1|32|10013548|-1710|21.00|-35910|1|0|KO|0|TI4C|220816|0|KONVERSI NKL||043201||16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|N|10013548|0|0.00||0.0000|0|08:38:27
|X|172879|1|32|20054821|1026|35.00|35910|1|0|KO|0|TI4C|220816|0|KONVERSI NKL||043201||16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|N|20054821|0|0.00||0.0000|0|08:38:29
|X|172880|1|32|10002619|-2194|15.00|-32910|1|0|KO|0|TI4C|220816|0|KONVERSI NKL||043201||16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|N|10002619|0|0.00||0.0000|0|08:38:38
|X|172881|1|32|20059985|1316|25.00|32900|1|0|KO|0|TI4C|220816|0|KONVERSI NKL||043201||16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|N|20059985|0|0.00||0.0000|0|08:38:39
|X|172882|1|32|10002619|-3452|15.00|-51780|1|0|KO|0|TI4C|220816|0|KONVERSI NKL||043201||16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|N|10002619|0|0.00||0.0000|0|08:38:47
|X|172883|1|32|20059985|2071|25.00|51775|1|0|KO|0|TI4C|220816|0|KONVERSI NKL||043201||16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|N|20059985|0|0.00||0.0000|0|08:38:49
|X|172884|1|37|20073177|-1|3550.00|-3550|1|172884|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|3550.000|0.000|390.000||||T|Y|20073177|0|0.00||0.0000|0|08:42:47
|X|172885|1|37|20071468|1|3550.00|3550|1|172885|KO|0|TI4C|220816|0|KONVERSI NKL|G|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|3550.000|0.000|390.000||||T|Y|20071468|0|0.00||0.0000|0|08:42:48
|X|172887|1|37|20073168|-10|5950.00|-59500|1|172887|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|5950.000|0.000|654.000||||T|Y|20073168|0|0.00||0.0000|0|09:00:26
|X|172888|1|37|20048886|10|5950.00|59500|1|172888|KO|0|TI4C|220816|0|KONVERSI NKL||043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|5950.000|0.000|654.000||||T|Y|20048886|0|0.00||0.0000|0|09:00:27
|X|172889|1|37|20073177|-10|3550.00|-35500|1|172889|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|3550.000|0.000|390.000||||T|Y|20073177|0|0.00||0.0000|0|09:01:00
|X|172890|1|37|20071468|10|3550.00|35500|1|172890|KO|0|TI4C|220816|0|KONVERSI NKL|G|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|3550.000|0.000|390.000||||T|Y|20071468|0|0.00||0.0000|0|09:01:02
|X|172891|1|37|20084155|-6|4700.00|-28200|1|172891|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|4700.000|0.000|517.000||||T|Y|20084155|0|0.00||0.0000|0|09:02:04
|X|172892|1|37|20071451|6|4700.00|28200|1|172892|KO|0|TI4C|220816|0|KONVERSI NKL||043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|4700.000|0.000|517.000||||T|Y|20071451|0|0.00||0.0000|0|09:02:05
|X|172893|1|37|20078582|-5|4900.00|-24500|1|172893|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|4900.000|0.000|539.000||||T|Y|20078582|0|0.00||0.0000|0|09:07:54
|X|172894|1|37|20078583|5|4900.00|24500|1|172894|KO|0|TI4C|220816|0|KONVERSI NKL||043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|4900.000|0.000|539.000||||T|Y|20078583|0|0.00||0.0000|0|09:07:57
|X|172895|1|37|20084156|-10|2000.00|-20000|1|172895|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|2000.000|0.000|220.000||||T|Y|20084156|0|0.00||0.0000|0|09:15:46
|X|172896|1|37|20071968|10|2000.00|20000|1|172896|KO|0|TI4C|220816|0|KONVERSI NKL|G|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|2000.000|0.000|220.000||||T|Y|20071968|0|0.00||0.0000|0|09:15:47
|X|172897|1|37|20073180|-1|4900.00|-4900|1|172897|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|4900.000|0.000|539.000||||T|Y|20073180|0|0.00||0.0000|0|09:33:00
|X|172898|1|37|20076651|1|4900.00|4900|1|172898|KO|0|TI4C|220816|0|KONVERSI NKL||043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|4900.000|0.000|539.000||||T|Y|20076651|0|0.00||0.0000|0|09:33:02
|X|172899|1|37|20078594|-4|5100.00|-20400|1|172899|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|5100.000|0.000|561.000||||T|Y|20078594|0|0.00||0.0000|0|09:46:42
|X|172900|1|37|20078595|4|5100.00|20400|1|172900|KO|0|TI4C|220816|0|KONVERSI NKL||043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|5100.000|0.000|561.000||||T|Y|20078595|0|0.00||0.0000|0|09:46:44
|X|172901|1|32|10004031|-4656|7.31|-34036|1|0|KO|0|TI4C|220816|0|KONVERSI NKL||043201||16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|N|10004031|0|0.00||0.0000|0|09:59:59
|X|172902|1|32|20054820|2794|12.18|34040|1|0|KO|0|TI4C|220816|0|KONVERSI NKL||043201||16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|N|20054820|0|0.00||0.0000|0|10:00:00
|X|172905|1|32|10030571|-1198|16.00|-19167|1|0|KO|0|TI4C|220816|0|KONVERSI NKL||043201||16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|N|10030571|0|0.00||0.0000|0|10:19:55
|X|172906|1|32|20054823|839|22.86|19177|1|0|KO|0|TI4C|220816|0|KONVERSI NKL||043201||16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|N|20054823|0|0.00||0.0000|0|10:19:56
|X|172908|1|32|10013548|-2032|21.00|-42672|1|0|KO|0|TI4C|220816|0|KONVERSI NKL||043201||16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|N|10013548|0|0.00||0.0000|0|10:52:32
|X|172909|1|32|20054821|1219|35.00|42665|1|0|KO|0|TI4C|220816|0|KONVERSI NKL||043201||16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|N|20054821|0|0.00||0.0000|0|10:52:33
|X|172910|1|32|10013548|-2128|21.00|-44688|1|0|KO|0|TI4C|220816|0|KONVERSI NKL||043201||16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|N|10013548|0|0.00||0.0000|0|10:52:45
|X|172911|1|32|20054821|1277|35.00|44695|1|0|KO|0|TI4C|220816|0|KONVERSI NKL||043201||16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|N|20054821|0|0.00||0.0000|0|10:52:46
|X|172912|1|32|10002619|-2000|15.00|-30000|1|0|KO|0|TI4C|220816|0|KONVERSI NKL||043201||16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|N|10002619|0|0.00||0.0000|0|10:53:11
|X|172913|1|32|20059985|1200|25.00|30000|1|0|KO|0|TI4C|220816|0|KONVERSI NKL||043201||16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|N|20059985|0|0.00||0.0000|0|10:53:12
|X|172914|1|32|10002619|-1826|15.00|-27390|1|0|KO|0|TI4C|220816|0|KONVERSI NKL||043201||16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|N|10002619|0|0.00||0.0000|0|10:53:30
|X|172915|1|32|20059985|1096|25.00|27400|1|0|KO|0|TI4C|220816|0|KONVERSI NKL||043201||16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|N|20059985|0|0.00||0.0000|0|10:53:31
|X|172916|1|32|10002619|-1516|15.00|-22740|1|0|KO|0|TI4C|220816|0|KONVERSI NKL||043201||16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|N|10002619|0|0.00||0.0000|0|10:53:43
|X|172917|1|32|20059985|910|25.00|22750|1|0|KO|0|TI4C|220816|0|KONVERSI NKL||043201||16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|N|20059985|0|0.00||0.0000|0|10:53:44
|X|172918|1|37|20073168|-9|5950.00|-53550|1|172918|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|5950.000|0.000|654.000||||T|Y|20073168|0|0.00||0.0000|0|10:54:25
|X|172919|1|37|20048886|9|5950.00|53550|1|172919|KO|0|TI4C|220816|0|KONVERSI NKL||043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|5950.000|0.000|654.000||||T|Y|20048886|0|0.00||0.0000|0|10:54:27
|X|172920|1|37|20073177|-10|3550.00|-35500|1|172920|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|3550.000|0.000|390.000||||T|Y|20073177|0|0.00||0.0000|0|10:54:43
|X|172921|1|37|20071468|10|3550.00|35500|1|172921|KO|0|TI4C|220816|0|KONVERSI NKL|G|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|3550.000|0.000|390.000||||T|Y|20071468|0|0.00||0.0000|0|10:54:45
|X|172922|1|37|20073180|-8|4900.00|-39200|1|172922|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|4900.000|0.000|539.000||||T|Y|20073180|0|0.00||0.0000|0|10:55:04
|X|172923|1|37|20076651|8|4900.00|39200|1|172923|KO|0|TI4C|220816|0|KONVERSI NKL||043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|4900.000|0.000|539.000||||T|Y|20076651|0|0.00||0.0000|0|10:55:05
|X|172924|1|37|20078580|-10|6450.00|-64500|1|172924|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|6450.000|0.000|710.000||||T|Y|20078580|0|0.00||0.0000|0|10:55:18
|X|172925|1|37|20078581|10|6450.00|64500|1|172925|KO|0|TI4C|220816|0|KONVERSI NKL||043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|6450.000|0.000|710.000||||T|Y|20078581|0|0.00||0.0000|0|10:55:19
|X|172926|1|37|20078582|-10|4900.00|-49000|1|172926|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|4900.000|0.000|539.000||||T|Y|20078582|0|0.00||0.0000|0|10:55:34
|X|172927|1|37|20078583|10|4900.00|49000|1|172927|KO|0|TI4C|220816|0|KONVERSI NKL||043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|4900.000|0.000|539.000||||T|Y|20078583|0|0.00||0.0000|0|10:55:39
|X|172928|1|37|20078594|-9|5100.00|-45900|1|172928|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|5100.000|0.000|561.000||||T|Y|20078594|0|0.00||0.0000|0|10:55:53
|X|172929|1|37|20078595|9|5100.00|45900|1|172929|KO|0|TI4C|220816|0|KONVERSI NKL||043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|5100.000|0.000|561.000||||T|Y|20078595|0|0.00||0.0000|0|10:55:54
|X|172930|1|37|20084153|-6|4500.00|-27000|1|172930|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|4500.000|0.000|495.000||||T|Y|20084153|0|0.00||0.0000|0|10:56:04
|X|172931|1|37|20071450|6|4500.00|27000|1|172931|KO|0|TI4C|220816|0|KONVERSI NKL||043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|4500.000|0.000|495.000||||T|Y|20071450|0|0.00||0.0000|0|10:56:06
|X|172932|1|37|20084155|-6|4700.00|-28200|1|172932|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|4700.000|0.000|517.000||||T|Y|20084155|0|0.00||0.0000|0|10:56:18
|X|172933|1|37|20071451|6|4700.00|28200|1|172933|KO|0|TI4C|220816|0|KONVERSI NKL||043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|4700.000|0.000|517.000||||T|Y|20071451|0|0.00||0.0000|0|10:56:20
|X|172934|1|37|20084157|-10|6300.00|-63000|1|172934|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|6300.000|0.000|693.000||||T|Y|20084157|0|0.00||0.0000|0|10:56:30
|X|172935|1|37|20071464|10|6300.00|63000|1|172935|KO|0|TI4C|220816|0|KONVERSI NKL|G|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|6300.000|0.000|693.000||||T|Y|20071464|0|0.00||0.0000|0|10:56:32
|X|172936|1|37|20087466|-9|5450.00|-49050|1|172936|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|5450.000|0.000|600.000||||T|Y|20087466|0|0.00||0.0000|0|10:56:50
|X|172937|1|37|20087467|9|5450.00|49050|1|172937|KO|0|TI4C|220816|0|KONVERSI NKL||043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|5450.000|0.000|600.000||||T|Y|20087467|0|0.00||0.0000|0|10:56:52
|X|172938|1|37|20084157|-2|6300.00|-12600|1|172938|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|6300.000|0.000|693.000||||T|Y|20084157|0|0.00||0.0000|0|10:57:08
|X|172939|1|37|20071464|2|6300.00|12600|1|172939|KO|0|TI4C|220816|0|KONVERSI NKL|G|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|6300.000|0.000|693.000||||T|Y|20071464|0|0.00||0.0000|0|10:57:11
|X|172940|1|37|20088553|-4|5350.00|-21400|1|172940|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|5350.000|0.000|588.000||||T|Y|20088553|0|0.00||0.0000|0|10:57:26
|X|172941|1|37|20088554|4|5350.00|21400|1|172941|KO|0|TI4C|220816|0|KONVERSI NKL||043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|5350.000|0.000|588.000||||T|Y|20088554|0|0.00||0.0000|0|10:57:27
|X|172942|1|37|20090957|-6|5050.00|-30300|1|172942|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|5050.000|0.000|556.000||||T|Y|20090957|0|0.00||0.0000|0|10:57:41
|X|172943|1|37|20090958|6|5050.00|30300|1|172943|KO|0|TI4C|220816|0|KONVERSI NKL||043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|5050.000|0.000|556.000||||T|Y|20090958|0|0.00||0.0000|0|10:57:42
|X|172944|1|37|20104104|-3|4300.00|-12900|1|172944|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|4300.000|0.000|473.000||||T|Y|20104104|0|0.00||0.0000|0|10:58:09
|X|172945|1|37|20104103|3|4300.00|12900|1|172945|KO|0|TI4C|220816|0|KONVERSI NKL||043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|4300.000|0.000|473.000||||T|Y|20104103|0|0.00||0.0000|0|10:58:10
|X|172946|1|37|20106017|-6|8750.00|-52500|1|172946|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|8750.000|0.000|962.000||||T|Y|20106017|0|0.00||0.0000|0|10:58:29
|X|172947|1|37|20120392|6|8750.00|52500|1|172947|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|8750.000|0.000|962.000||||T|Y|20120392|0|0.00||0.0000|0|10:58:31
|X|172948|1|37|20106021|-8|8750.00|-70000|1|172948|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|8750.000|0.000|962.000||||T|Y|20106021|0|0.00||0.0000|0|10:58:44
|X|172949|1|37|20120394|8|8750.00|70000|1|172949|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|8750.000|0.000|962.000||||T|Y|20120394|0|0.00||0.0000|0|10:58:46
|X|172950|1|37|20119180|-6|8750.00|-52500|1|172950|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|8750.000|0.000|962.000||||T|Y|20119180|0|0.00||0.0000|0|10:59:05
|X|172951|1|37|20120396|6|8750.00|52500|1|172951|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|8750.000|0.000|962.000||||T|Y|20120396|0|0.00||0.0000|0|10:59:08
|X|172952|1|37|20119952|-10|5100.00|-51000|1|172952|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|5100.000|0.000|561.000||||T|Y|20119952|0|0.00||0.0000|0|10:59:20
|X|172953|1|37|20120398|10|5100.00|51000|1|172953|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|5100.000|0.000|561.000||||T|Y|20120398|0|0.00||0.0000|0|10:59:21
|X|172954|1|37|20084156|-10|2000.00|-20000|1|172954|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|2000.000|0.000|220.000||||T|Y|20084156|0|0.00||0.0000|0|11:17:16
|X|172955|1|37|20071968|10|2000.00|20000|1|172955|KO|0|TI4C|220816|0|KONVERSI NKL|G|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|2000.000|0.000|220.000||||T|Y|20071968|0|0.00||0.0000|0|11:17:17
|X|172959|1|37|20084156|-8|2000.00|-16000|1|172959|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|2000.000|0.000|220.000||||T|Y|20084156|0|0.00||0.0000|0|13:56:03
|X|172960|1|37|20071968|8|2000.00|16000|1|172960|KO|0|TI4C|220816|0|KONVERSI NKL|G|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|2000.000|0.000|220.000||||T|Y|20071968|0|0.00||0.0000|0|13:56:04
|X|172961|1|32|20035172|-300|24.50|-7350|1|0|KO|0|TI4C|220816|0|KONVERSI NKL||043201||16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|N|20035172|0|0.00||0.0000|0|13:59:08
|X|172962|1|32|20094032|240|30.63|7350|1|0|KO|0|TI4C|220816|0|KONVERSI NKL||043201||16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|N|20094032|0|0.00||0.0000|0|13:59:10
|X|172965|1|37|20078580|-8|6450.00|-51600|1|172965|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|6450.000|0.000|710.000||||T|Y|20078580|0|0.00||0.0000|0|14:47:44
|X|172966|1|37|20078581|8|6450.00|51600|1|172966|KO|0|TI4C|220816|0|KONVERSI NKL||043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|6450.000|0.000|710.000||||T|Y|20078581|0|0.00||0.0000|0|14:47:45
|X|172967|1|37|20078582|-6|4900.00|-29400|1|172967|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|4900.000|0.000|539.000||||T|Y|20078582|0|0.00||0.0000|0|14:47:58
|X|172968|1|37|20078583|6|4900.00|29400|1|172968|KO|0|TI4C|220816|0|KONVERSI NKL||043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|4900.000|0.000|539.000||||T|Y|20078583|0|0.00||0.0000|0|14:47:59
|X|172969|1|37|20084153|-3|4500.00|-13500|1|172969|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|4500.000|0.000|495.000||||T|Y|20084153|0|0.00||0.0000|0|14:48:20
|X|172970|1|37|20071450|3|4500.00|13500|1|172970|KO|0|TI4C|220816|0|KONVERSI NKL||043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|4500.000|0.000|495.000||||T|Y|20071450|0|0.00||0.0000|0|14:48:24
|X|172971|1|37|20084155|-7|4700.00|-32900|1|172971|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|4700.000|0.000|517.000||||T|Y|20084155|0|0.00||0.0000|0|14:48:37
|X|172972|1|37|20071451|7|4700.00|32900|1|172972|KO|0|TI4C|220816|0|KONVERSI NKL||043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|4700.000|0.000|517.000||||T|Y|20071451|0|0.00||0.0000|0|14:48:38
|X|172973|1|37|20084156|-10|2000.00|-20000|1|172973|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|2000.000|0.000|220.000||||T|Y|20084156|0|0.00||0.0000|0|14:48:53
|X|172974|1|37|20071968|10|2000.00|20000|1|172974|KO|0|TI4C|220816|0|KONVERSI NKL|G|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|2000.000|0.000|220.000||||T|Y|20071968|0|0.00||0.0000|0|14:48:55
|X|172975|1|37|20084157|-2|6300.00|-12600|1|172975|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|6300.000|0.000|693.000||||T|Y|20084157|0|0.00||0.0000|0|14:49:13
|X|172976|1|37|20071464|2|6300.00|12600|1|172976|KO|0|TI4C|220816|0|KONVERSI NKL|G|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|6300.000|0.000|693.000||||T|Y|20071464|0|0.00||0.0000|0|14:49:15
|X|172977|1|37|20087466|-3|5450.00|-16350|1|172977|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|5450.000|0.000|600.000||||T|Y|20087466|0|0.00||0.0000|0|14:49:27
|X|172978|1|37|20087467|3|5450.00|16350|1|172978|KO|0|TI4C|220816|0|KONVERSI NKL||043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|5450.000|0.000|600.000||||T|Y|20087467|0|0.00||0.0000|0|14:49:28
|X|172979|1|37|20088553|-6|5350.00|-32100|1|172979|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|5350.000|0.000|588.000||||T|Y|20088553|0|0.00||0.0000|0|14:49:43
|X|172980|1|37|20088554|6|5350.00|32100|1|172980|KO|0|TI4C|220816|0|KONVERSI NKL||043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|5350.000|0.000|588.000||||T|Y|20088554|0|0.00||0.0000|0|14:49:46
|X|172981|1|37|20106017|-8|8750.00|-70000|1|172981|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|8750.000|0.000|962.000||||T|Y|20106017|0|0.00||0.0000|0|14:50:11
|X|172982|1|37|20120392|8|8750.00|70000|1|172982|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|8750.000|0.000|962.000||||T|Y|20120392|0|0.00||0.0000|0|14:50:13
|X|172983|1|37|20106021|-4|8750.00|-35000|1|172983|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|8750.000|0.000|962.000||||T|Y|20106021|0|0.00||0.0000|0|14:50:31
|X|172984|1|37|20120394|4|8750.00|35000|1|172984|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|8750.000|0.000|962.000||||T|Y|20120394|0|0.00||0.0000|0|14:50:33
|X|172985|1|37|20119180|-8|8750.00|-70000|1|172985|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|8750.000|0.000|962.000||||T|Y|20119180|0|0.00||0.0000|0|14:50:49
|X|172986|1|37|20120396|8|8750.00|70000|1|172986|KO|0|TI4C|220816|0|KONVERSI NKL|Z|043703||16-08-2022|16-08-2022|0.0000000|||0|TI4C|8750.000|0.000|962.000||||T|Y|20120396|0|0.00||0.0000|0|14:50:53
|X|172988|1|32|20035172|-1000|24.50|-24500|1|0|KO|0|TI4C|220816|0|KONVERSI NKL||043201||16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|N|20035172|0|0.00||0.0000|0|15:04:55
|X|172989|1|32|20094032|800|30.63|24500|1|0|KO|0|TI4C|220816|0|KONVERSI NKL||043201||16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|N|20094032|0|0.00||0.0000|0|15:04:56
|X|172992|1|11|10035165|-4|6279.81|-25119|1|172992|KO|0|TI4C|220816|0|KONVERSI NKL|S|011103||16-08-2022|16-08-2022|0.0000000|||0|TI4C|6280.000|0.000|0.000||||T|Y|10035165|0|0.00||0.0000|0|16:30:43
